/*Owner & Copyrights: Vance King Saxbe. A.*/INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,HINDUNILVR,28-Jun-2012,560,PE,0,0,0,136.5,98.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,220,CE,0,0,0,199.9,242.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,240,CE,0,0,0,180.4,222.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,260,CE,0,0,0,160.85,202.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,280,CE,0,0,0,141.35,182.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,300,CE,0,0,0,121.8,162.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,320,CE,0,0,0,102.35,143.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,340,CE,0,0,0,83,123.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,360,CE,0,0,0,64.25,103.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,380,CE,0,0,0,46.85,83.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,400,CE,0,0,0,30,64.4,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,420,CE,0,0,0,18.15,46.15,0,0,5000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,440,CE,19,21.3,19,20.8,20.8,3,13.81,37000,2000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,460,CE,8.45,13,8.45,11.8,11.8,27,127.11,43000,6000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,480,CE,2.9,4.65,2.3,4.25,4.25,26,125.7,35000,4000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,500,CE,1,1.5,0.95,1.35,1.35,63,315.68,77000,47000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,520,CE,0,0,0,0.55,1.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,540,CE,0,0,0,0.2,0.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,560,CE,0,0,0,0.1,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,220,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,240,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,260,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,280,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,300,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,320,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,340,PE,0,0,0,0.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,360,PE,0,0,0,1.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,380,PE,0.6,0.6,0.6,0.6,0.6,1,3.8,7000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,400,PE,1.35,1.7,1.05,1.15,1.15,82,329.17,409000,52000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,420,PE,2.65,2.8,1.75,2,2,47,198.54,193000,28000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,440,PE,6.1,6.1,4.75,4.75,4.75,36,160.44,71000,19000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,460,PE,13,13,11.5,11.8,11.8,10,47.2,10000,6000,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,480,PE,0,0,0,56.9,24.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,500,PE,0,0,0,45.05,39.6,0,0,2000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,520,PE,0,0,0,93.55,56.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,540,PE,0,0,0,112.75,75.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,26-Jul-2012,560,PE,0,0,0,132.15,94.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,220,CE,0,0,0,213.3,244.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,240,CE,0,0,0,193.8,224.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,260,CE,0,0,0,174.3,204.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,280,CE,0,0,0,154.75,185.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,300,CE,0,0,0,135.25,165.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,320,CE,0,0,0,115.75,146,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,340,CE,0,0,0,96.25,126.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,360,CE,0,0,0,76.9,106.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,380,CE,0,0,0,58.1,87.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,400,CE,0,0,0,40.75,69.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,420,CE,0,0,0,25,52.9,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,440,CE,0,0,0,14.95,38.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,460,CE,0,0,0,7.65,26.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,480,CE,0,0,0,3.5,17.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,500,CE,0,0,0,1.45,10.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,520,CE,0,0,0,0.55,6.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,540,CE,0,0,0,0.2,3.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,560,CE,0,0,0,0.05,1.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,220,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,240,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,260,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,280,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,300,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,320,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,340,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,360,PE,0,0,0,0.2,0.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,380,PE,0,0,0,0.95,0.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,400,PE,0,0,0,3.1,2.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,420,PE,0,0,0,7.9,5.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,440,PE,0,0,0,16.35,10.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,460,PE,0,0,0,28.6,17.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,480,PE,0,0,0,43.95,28.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,500,PE,0,0,0,61.4,41.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,520,PE,0,0,0,80,56.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,540,PE,0,0,0,99.2,73.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,30-Aug-2012,560,PE,0,0,0,118.6,91.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,50,CE,0,0,0,78.25,69.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,60,CE,0,0,0,68.5,60,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,70,CE,0,0,0,58.8,50,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,80,CE,0,0,0,49.15,40,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,90,CE,0,0,0,39.7,30.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,100,CE,0,0,0,30.8,20.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,110,CE,0,0,0,22.85,10.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,120,CE,0,0,0,3.45,2.15,0,0,4000,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,130,CE,0,0,0,3,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,140,CE,0,0,0,7.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,150,CE,0,0,0,4.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,160,CE,0,0,0,2.65,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,170,CE,0,0,0,1.55,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,180,CE,0,0,0,0.9,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,190,CE,0,0,0,0.5,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,200,CE,0,0,0,0.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,60,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,70,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,80,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,90,PE,0,0,0,0.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,100,PE,0,0,0,1.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,110,PE,0,0,0,2.95,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,120,PE,0,0,0,4.9,2.1,0,0,2000,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,130,PE,0,0,0,10.5,10,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,140,PE,0,0,0,16.35,19.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,150,PE,0,0,0,23.45,29.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,160,PE,0,0,0,31.4,39.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,170,PE,0,0,0,40.05,49.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,180,PE,0,0,0,49.1,59.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,190,PE,0,0,0,58.45,69.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,28-Jun-2012,200,PE,0,0,0,67.95,79.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,50,CE,0,0,0,77.55,70.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,60,CE,0,0,0,67.8,60.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,70,CE,0,0,0,58,50.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,80,CE,0,0,0,48.25,40.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,90,CE,0,0,0,38.55,30.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,100,CE,0,0,0,29.15,20.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,110,CE,0,0,0,20.55,11.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,120,CE,0,0,0,13.35,5.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,130,CE,0,0,0,7.95,1.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,140,CE,0,0,0,4.35,0.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,150,CE,0,0,0,2.2,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,160,CE,0,0,0,1.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,170,CE,0,0,0,0.5,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,180,CE,0,0,0,0.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,190,CE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,200,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,60,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,70,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,80,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,90,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,100,PE,0,0,0,0.45,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,110,PE,0,0,0,1.6,1.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,120,PE,0,0,0,4.15,4.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,130,PE,0,0,0,8.55,10.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,140,PE,0,0,0,14.7,19.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,150,PE,0,0,0,22.3,28.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,160,PE,0,0,0,30.9,38.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,170,PE,0,0,0,40.1,48.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,180,PE,0,0,0,49.6,58.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,190,PE,0,0,0,59.25,68.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,26-Jul-2012,200,PE,0,0,0,68.95,78.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,50,CE,0,0,0,68.3,70.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,60,CE,0,0,0,58.55,60.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,70,CE,0,0,0,48.8,51.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,80,CE,0,0,0,39.05,41.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,90,CE,0,0,0,29.4,31.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,100,CE,0,0,0,20.2,22.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,110,CE,0,0,0,12.35,13.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,120,CE,0,0,0,6.55,7.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,130,CE,0,0,0,3.05,3.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,140,CE,0,0,0,1.25,1.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,150,CE,0,0,0,0.45,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,160,CE,0,0,0,0.15,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,170,CE,0,0,0,0.05,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,180,CE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,190,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,200,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,60,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,70,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,80,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,90,PE,0,0,0,0.15,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,100,PE,0,0,0,0.7,0.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,110,PE,0,0,0,2.6,2.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,120,PE,0,0,0,6.55,5.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,130,PE,0,0,0,12.8,11.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,140,PE,0,0,0,20.75,19.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,150,PE,0,0,0,29.75,28,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,160,PE,0,0,0,39.2,37.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,170,PE,0,0,0,48.85,47.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,180,PE,0,0,0,58.6,56.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,190,PE,0,0,0,68.35,66.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDZINC,30-Aug-2012,200,PE,0,0,0,78.1,76.55,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,25,CE,0,0,0,37.85,32.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,30,CE,0,0,0,33.15,27.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,35,CE,0,0,0,28.7,23,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,40,CE,0,0,0,24.5,18,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,45,CE,0,0,0,20.7,13,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,50,CE,5.25,5.25,5.25,5.25,5.25,1,2.21,28000,-4000,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,55,CE,1.4,3.95,1.25,3.65,3.65,39,89.02,136000,-24000,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,60,CE,0.25,1.1,0.2,0.95,0.95,83,201.01,260000,-84000,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,65,CE,0.1,0.25,0.1,0.25,0.25,16,41.73,268000,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,70,CE,0,0,0,0.1,0.05,0,0,40000,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,75,CE,0,0,0,0.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,80,CE,0,0,0,0.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,85,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,90,CE,0,0,0,3.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,95,CE,0,0,0,2.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,100,CE,0,0,0,2.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,105,CE,0,0,0,1.8,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,25,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,30,PE,0,0,0,0.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,35,PE,0,0,0,0.6,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,40,PE,0,0,0,1.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,45,PE,0,0,0,0.1,0,0,0,4000,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,50,PE,0.2,0.2,0.1,0.1,0.1,5,10.02,68000,8000,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,55,PE,1.4,1.4,0.35,0.4,0.4,15,33.37,164000,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,60,PE,3,3,2.6,2.6,2.6,3,7.53,12000,-4000,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,65,PE,0,0,0,10.8,7.25,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,70,PE,0,0,0,13.85,12,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,75,PE,0,0,0,17.25,17,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,80,PE,0,0,0,20.9,22,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,85,PE,0,0,0,24.75,26.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,90,PE,0,0,0,28.85,31.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,95,PE,0,0,0,33.05,36.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,100,PE,0,0,0,37.35,41.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,28-Jun-2012,105,PE,0,0,0,41.8,46.95,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,25,CE,0,0,0,37.95,33.15,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,30,CE,0,0,0,33.1,28.2,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,35,CE,0,0,0,28.3,23.25,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,40,CE,0,0,0,23.65,18.35,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,45,CE,0,0,0,19.25,13.7,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,50,CE,0,0,0,15.3,9.6,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,55,CE,0,0,0,11.85,6.25,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,60,CE,3.2,3.2,3.2,3.2,3.2,1,2.52,4000,4000,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,65,CE,1.3,1.3,1.3,1.3,1.3,1,2.65,4000,4000,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,70,CE,0,0,0,4.9,1.15,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,75,CE,0,0,0,3.5,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,80,CE,0,0,0,2.5,0.3,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,85,CE,0,0,0,1.75,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,90,CE,0,0,0,1.25,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,95,CE,0,0,0,0.85,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,100,CE,0,0,0,0.6,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,105,CE,0,0,0,0.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,25,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,30,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,35,PE,0,0,0,0.1,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,40,PE,0,0,0,0.35,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,45,PE,0,0,0,0.85,0.4,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,50,PE,0,0,0,1.75,1.25,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,55,PE,0,0,0,3.2,2.8,0,0,0,0,21-JUN-2012,
OPTSTK,IBREALEST,26-Jul-2012,60,PE,0,0,0,5.25,5.3,0,0,0,0,21-JUN-2012,
