INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,ESCORTS,30-Aug-2012,0,XX,59,59,57,58.5,58.5,158,367,8684000,-84000,31-JUL-2012,
FUTSTK,ESCORTS,27-Sep-2012,0,XX,0,0,0,59.15,59.15,2,4.68,48000,-4000,31-JUL-2012,
FUTSTK,ESSAROIL,30-Aug-2012,0,XX,51,56,50.6,55.75,55.75,2120,4589.91,11116000,-844000,31-JUL-2012,
FUTSTK,ESSAROIL,27-Sep-2012,0,XX,54.05,56.35,53,56.2,56.2,26,56.96,80000,0,31-JUL-2012,
FUTSTK,EXIDEIND,30-Aug-2012,0,XX,128.35,129.9,127.7,129.2,129.2,110,283.91,1166000,-12000,31-JUL-2012,
FUTSTK,EXIDEIND,27-Sep-2012,0,XX,0,0,0,138.5,130.25,0,0,0,0,31-JUL-2012,
FUTSTK,EXIDEIND,25-Oct-2012,0,XX,0,0,0,130.85,131.2,0,0,0,0,31-JUL-2012,
FUTSTK,FEDERALBNK,30-Aug-2012,0,XX,414.5,419.2,406.65,415.8,415.8,366,758.84,349000,-18500,31-JUL-2012,
FUTSTK,FEDERALBNK,27-Sep-2012,0,XX,0,0,0,449.45,420.45,7,14.57,6500,0,31-JUL-2012,
FUTSTK,FEDERALBNK,25-Oct-2012,0,XX,0,0,0,410.25,423.45,0,0,0,0,31-JUL-2012,
FUTSTK,FINANTECH,30-Aug-2012,0,XX,713.95,732.4,702,724.2,724.2,3004,10858.87,2124000,123000,31-JUL-2012,
FUTSTK,FINANTECH,27-Sep-2012,0,XX,0,0,0,716.2,731.35,0,0,3000,0,31-JUL-2012,
FUTSTK,FINANTECH,25-Oct-2012,0,XX,0,0,0,716.65,736.55,0,0,0,0,31-JUL-2012,
FUTSTK,FORTIS,30-Aug-2012,0,XX,99,99.5,97.9,99.1,99.1,133,262.46,3404000,-28000,31-JUL-2012,
FUTSTK,FORTIS,27-Sep-2012,0,XX,0,0,0,101.4,99.65,0,0,0,0,31-JUL-2012,
FUTSTK,GAIL,30-Aug-2012,0,XX,354.65,355,348.55,350.6,350.6,512,1800.12,1761000,-63000,31-JUL-2012,
FUTSTK,GAIL,27-Sep-2012,0,XX,355,356,352.1,352.65,352.65,12,42.51,26000,11000,31-JUL-2012,
FUTSTK,GAIL,25-Oct-2012,0,XX,0,0,0,352.2,361.65,0,0,0,0,31-JUL-2012,
FUTSTK,GESHIP,30-Aug-2012,0,XX,258.1,262,256.85,260.9,260.9,84,217.51,125000,-16000,31-JUL-2012,
FUTSTK,GESHIP,27-Sep-2012,0,XX,0,0,0,248.7,264,0,0,0,0,31-JUL-2012,
FUTSTK,GLAXO,30-Aug-2012,0,XX,0,0,0,2135,2125.45,0,0,7500,0,31-JUL-2012,
FUTSTK,GLAXO,27-Sep-2012,0,XX,0,0,0,2054.9,2141.2,0,0,0,0,31-JUL-2012,
FUTSTK,GMDCLTD,30-Aug-2012,0,XX,186,187.3,184.1,185.65,185.65,44,163.31,242000,4000,31-JUL-2012,
FUTSTK,GMDCLTD,27-Sep-2012,0,XX,0,0,0,191.9,189.1,0,0,0,0,31-JUL-2012,
FUTSTK,GMRINFRA,30-Aug-2012,0,XX,24.4,24.4,23.1,23.45,23.45,777,1458.41,41904000,-400000,31-JUL-2012,
FUTSTK,GMRINFRA,27-Sep-2012,0,XX,23.75,23.75,23.25,23.4,23.4,9,16.93,352000,40000,31-JUL-2012,
FUTSTK,GMRINFRA,25-Oct-2012,0,XX,0,0,0,23.95,23.8,0,0,8000,0,31-JUL-2012,
FUTSTK,GODREJIND,30-Aug-2012,0,XX,243.15,245.45,234.7,236.45,236.45,447,1062.64,1258000,-43000,31-JUL-2012,
FUTSTK,GODREJIND,27-Sep-2012,0,XX,238,238,236.05,236.05,236.05,3,7.1,39000,0,31-JUL-2012,
FUTSTK,GODREJIND,25-Oct-2012,0,XX,0,0,0,242.75,243.25,0,0,0,0,31-JUL-2012,
FUTSTK,GRASIM,30-Aug-2012,0,XX,2762.35,2871.95,2736.05,2858.45,2858.45,1564,5505.86,535375,-3750,31-JUL-2012,
FUTSTK,GRASIM,27-Sep-2012,0,XX,2759.35,2885,2759.35,2875.2,2875.2,26,92.18,5000,1000,31-JUL-2012,
FUTSTK,GRASIM,25-Oct-2012,0,XX,2880,2880,2880,2880,2880,1,3.6,125,125,31-JUL-2012,
FUTSTK,GSPL,30-Aug-2012,0,XX,71.25,72.6,70.3,71.25,71.25,263,749.52,2960000,56000,31-JUL-2012,
FUTSTK,GSPL,27-Sep-2012,0,XX,0,0,0,68.4,71.65,0,0,0,0,31-JUL-2012,
FUTSTK,GSPL,25-Oct-2012,0,XX,0,0,0,69.9,72.15,0,0,0,0,31-JUL-2012,
FUTSTK,GUJFLUORO,30-Aug-2012,0,XX,350.25,353,342.65,349.65,349.65,212,367.67,2808500,-17000,31-JUL-2012,
FUTSTK,GUJFLUORO,27-Sep-2012,0,XX,0,0,0,335,352.45,0,0,500,0,31-JUL-2012,
FUTSTK,GUJFLUORO,25-Oct-2012,0,XX,0,0,0,350.9,354.95,0,0,0,0,31-JUL-2012,
FUTSTK,GVKPIL,30-Aug-2012,0,XX,13.35,13.35,12.65,13.05,13.05,1221,1902.82,57240000,-2016000,31-JUL-2012,
FUTSTK,GVKPIL,27-Sep-2012,0,XX,13.3,13.3,13,13.25,13.15,83,129.66,1176000,900000,31-JUL-2012,
FUTSTK,GVKPIL,25-Oct-2012,0,XX,0,0,0,13.3,13.25,0,0,12000,0,31-JUL-2012,
FUTSTK,HAVELLS,30-Aug-2012,0,XX,558.2,563,537,541.25,541.25,1166,3179.14,864000,120000,31-JUL-2012,
FUTSTK,HAVELLS,27-Sep-2012,0,XX,0,0,0,587.6,544.65,0,0,0,0,31-JUL-2012,
FUTSTK,HAVELLS,25-Oct-2012,0,XX,0,0,0,583.35,548.55,0,0,0,0,31-JUL-2012,
FUTSTK,HCC,30-Aug-2012,0,XX,17.25,17.9,17.25,17.7,17.7,235,330.34,20496000,-208000,31-JUL-2012,
FUTSTK,HCC,27-Sep-2012,0,XX,17.7,17.7,17.7,17.7,17.85,4,5.7,104000,0,31-JUL-2012,
FUTSTK,HCLTECH,30-Aug-2012,0,XX,505.5,521.95,505.5,519,519,1196,3106.48,3139500,-54500,31-JUL-2012,
FUTSTK,HCLTECH,27-Sep-2012,0,XX,521.75,523.15,520.05,521.35,521.35,15,39.11,23000,2500,31-JUL-2012,
FUTSTK,HCLTECH,25-Oct-2012,0,XX,0,0,0,523.65,530,0,0,0,0,31-JUL-2012,
FUTSTK,HDFC,30-Aug-2012,0,XX,681.4,692.4,681.4,691.5,691.5,6319,21711.41,19864500,843500,31-JUL-2012,
FUTSTK,HDFC,27-Sep-2012,0,XX,684.25,694.3,684.25,694.05,694.05,45,155.24,301500,5500,31-JUL-2012,
FUTSTK,HDFC,25-Oct-2012,0,XX,0,0,0,685.7,706.4,0,0,0,0,31-JUL-2012,
FUTSTK,HDFCBANK,30-Aug-2012,0,XX,592.9,593.45,583.1,590.9,590.9,6599,19425.4,14791000,-579500,31-JUL-2012,
FUTSTK,HDFCBANK,27-Sep-2012,0,XX,594.15,594.8,587,594.3,594.3,67,197.93,88500,12000,31-JUL-2012,
FUTSTK,HDFCBANK,25-Oct-2012,0,XX,0,0,0,600,600.7,0,0,500,0,31-JUL-2012,
FUTSTK,HDIL,30-Aug-2012,0,XX,80.4,80.85,76.6,79.2,79.2,5303,16691.41,22616000,52000,31-JUL-2012,
FUTSTK,HDIL,27-Sep-2012,0,XX,81,81,76.9,79.35,79.35,70,220.1,796000,104000,31-JUL-2012,
FUTSTK,HDIL,25-Oct-2012,0,XX,0,0,0,80.9,81.1,0,0,8000,0,31-JUL-2012,
FUTSTK,HEROMOTOCO,30-Aug-2012,0,XX,1982.95,1988.45,1942.2,1956.3,1956.3,4163,10190.43,1118250,78750,31-JUL-2012,
FUTSTK,HEROMOTOCO,27-Sep-2012,0,XX,1975.05,1975.05,1937.85,1948.65,1948.65,187,456.17,94000,5625,31-JUL-2012,
FUTSTK,HEROMOTOCO,25-Oct-2012,0,XX,1785.5,1980.75,1785.5,1949,1949,54,131.98,45250,5875,31-JUL-2012,
FUTSTK,HEXAWARE,30-Aug-2012,0,XX,118.65,119.6,112,113.5,113.5,2344,5377.3,5140000,68000,31-JUL-2012,
FUTSTK,HEXAWARE,27-Sep-2012,0,XX,115.7,115.7,112.5,113.95,113.95,14,32.34,24000,22000,31-JUL-2012,
FUTSTK,HEXAWARE,25-Oct-2012,0,XX,0,0,0,120.8,116.7,0,0,0,0,31-JUL-2012,
FUTSTK,HINDALCO,30-Aug-2012,0,XX,119.65,121.6,116.55,120.6,120.6,5354,12751.24,20018000,118000,31-JUL-2012,
FUTSTK,HINDALCO,27-Sep-2012,0,XX,119.15,121,116.15,120.1,120.1,217,515.98,1946000,20000,31-JUL-2012,
FUTSTK,HINDALCO,25-Oct-2012,0,XX,119.9,119.9,117.15,117.15,122.75,6,14.23,30000,8000,31-JUL-2012,
FUTSTK,HINDOILEXP,30-Aug-2012,0,XX,119.25,120.5,113.5,119.65,119.65,672,1586.47,2398000,0,31-JUL-2012,
FUTSTK,HINDOILEXP,27-Sep-2012,0,XX,0,0,0,130.45,120.5,1,2.3,2000,2000,31-JUL-2012,
FUTSTK,HINDPETRO,30-Aug-2012,0,XX,331.45,341.45,328.7,337.8,337.8,3586,11974.24,5861000,-1216000,31-JUL-2012,
FUTSTK,HINDPETRO,27-Sep-2012,0,XX,332.4,342.8,331.45,340.05,340.05,1834,6143.29,2801000,-1215000,31-JUL-2012,
FUTSTK,HINDPETRO,25-Oct-2012,0,XX,334,336.2,333.5,333.5,351.3,15,50.27,6000,6000,31-JUL-2012,
FUTSTK,HINDUNILVR,30-Aug-2012,0,XX,469.5,472.85,468,470.15,470.15,2160,10164.47,7935000,-148000,31-JUL-2012,
FUTSTK,HINDUNILVR,27-Sep-2012,0,XX,470,475,470,472.65,472.65,34,160.86,140000,15000,31-JUL-2012,
FUTSTK,HINDUNILVR,25-Oct-2012,0,XX,0,0,0,472.6,477.65,0,0,0,0,31-JUL-2012,
FUTSTK,HINDZINC,30-Aug-2012,0,XX,120.6,121,118.8,120.25,120.25,137,328.88,1076000,-8000,31-JUL-2012,
FUTSTK,HINDZINC,27-Sep-2012,0,XX,0,0,0,120.85,121.15,0,0,0,0,31-JUL-2012,
FUTSTK,HINDZINC,25-Oct-2012,0,XX,0,0,0,116.95,122,0,0,0,0,31-JUL-2012,
FUTSTK,IBREALEST,30-Aug-2012,0,XX,56.5,57.05,54.6,56.25,56.25,1360,3041.45,11576000,624000,31-JUL-2012,
FUTSTK,IBREALEST,27-Sep-2012,0,XX,57.35,57.35,55.65,56.25,56.25,5,11.3,12000,8000,31-JUL-2012,
FUTSTK,IBREALEST,25-Oct-2012,0,XX,0,0,0,55.8,57.1,0,0,0,0,31-JUL-2012,
FUTSTK,ICICIBANK,30-Aug-2012,0,XX,975.95,976.5,956,966.15,966.15,27443,66251.42,11057250,221500,31-JUL-2012,
FUTSTK,ICICIBANK,27-Sep-2012,0,XX,978.05,978.3,960,969.85,969.85,363,879.65,127000,-15000,31-JUL-2012,
FUTSTK,ICICIBANK,25-Oct-2012,0,XX,980.85,980.95,966.05,974.1,974.1,32,77.86,51000,3250,31-JUL-2012,
FUTSTK,IDBI,30-Aug-2012,0,XX,89.6,89.6,86.4,88.45,88.45,2173,3825.25,10582000,228000,31-JUL-2012,
FUTSTK,IDBI,27-Sep-2012,0,XX,89,89,86,88,88,87,152.5,750000,108000,31-JUL-2012,
FUTSTK,IDBI,25-Oct-2012,0,XX,0,0,0,86,89.95,0,0,2000,0,31-JUL-2012,
FUTSTK,IDEA,30-Aug-2012,0,XX,81.2,81.2,79.3,79.8,79.8,238,760.61,10768000,68000,31-JUL-2012,
FUTSTK,IDEA,27-Sep-2012,0,XX,0,0,0,81.25,81.15,0,0,28000,0,31-JUL-2012,
FUTSTK,IDEA,25-Oct-2012,0,XX,0,0,0,80.9,81.75,0,0,0,0,31-JUL-2012,
FUTSTK,IDFC,30-Aug-2012,0,XX,134.05,135.6,130.2,134.6,134.6,5080,13528.17,17476000,96000,31-JUL-2012,
FUTSTK,IDFC,27-Sep-2012,0,XX,134.6,136.2,131.25,135.45,135.45,62,166.36,148000,2000,31-JUL-2012,
FUTSTK,IDFC,25-Oct-2012,0,XX,0,0,0,130.7,137.55,0,0,0,0,31-JUL-2012,
FUTSTK,IFCI,30-Aug-2012,0,XX,36.6,36.7,34.6,35.6,35.6,2663,7541.52,71176000,1520000,31-JUL-2012,
FUTSTK,IFCI,27-Sep-2012,0,XX,36.3,36.3,34.9,35.9,35.9,53,150.57,1680000,-16000,31-JUL-2012,
FUTSTK,IFCI,25-Oct-2012,0,XX,0,0,0,36,36.2,0,0,0,0,31-JUL-2012,
FUTSTK,IGL,30-Aug-2012,0,XX,238.4,238.55,233.85,235.5,235.5,446,1050.87,1618000,24000,31-JUL-2012,
FUTSTK,IGL,27-Sep-2012,0,XX,239.15,239.15,239.15,239.15,237,1,2.39,11000,0,31-JUL-2012,
FUTSTK,IGL,25-Oct-2012,0,XX,0,0,0,240,238.7,0,0,0,0,31-JUL-2012,
FUTSTK,INDHOTEL,30-Aug-2012,0,XX,57.8,59.9,57.15,59.5,59.5,220,515.32,4860000,-8000,31-JUL-2012,
FUTSTK,INDHOTEL,27-Sep-2012,0,XX,58.05,58.25,58.05,60.2,60.2,8,18.69,76000,8000,31-JUL-2012,
FUTSTK,INDHOTEL,25-Oct-2012,0,XX,0,0,0,57.35,60.45,0,0,0,0,31-JUL-2012,
FUTSTK,INDIACEM,30-Aug-2012,0,XX,79.75,83.25,79.25,82.15,82.15,751,1227.21,5064000,130000,31-JUL-2012,
FUTSTK,INDIACEM,27-Sep-2012,0,XX,81.95,81.95,81.95,81.95,84.75,1,1.63,32000,0,31-JUL-2012,
FUTSTK,INDIACEM,25-Oct-2012,0,XX,0,0,0,80.8,85.35,0,0,0,0,31-JUL-2012,
FUTSTK,INDIAINFO,30-Aug-2012,0,XX,50.5,52,50.5,51.75,51.75,59,120.52,1824000,-48000,31-JUL-2012,
FUTSTK,INDIAINFO,27-Sep-2012,0,XX,0,0,0,60.85,52.4,0,0,0,0,31-JUL-2012,
FUTSTK,INDIANB,30-Aug-2012,0,XX,183,183,176.05,179.4,179.4,164,292.71,189000,5000,31-JUL-2012,
FUTSTK,INDIANB,27-Sep-2012,0,XX,0,0,0,171.65,180.45,0,0,0,0,31-JUL-2012,
FUTSTK,INDUSINDBK,30-Aug-2012,0,XX,335.1,337.95,328.7,336.15,336.15,936,3118.88,2477000,-34000,31-JUL-2012,
FUTSTK,INDUSINDBK,27-Sep-2012,0,XX,332.05,332.4,330.1,332.4,332.4,6,19.85,17000,3000,31-JUL-2012,
FUTSTK,INDUSINDBK,25-Oct-2012,0,XX,0,0,0,330.45,341.5,0,0,0,0,31-JUL-2012,
FUTSTK,INFY,30-Aug-2012,0,XX,2220.75,2236,2192.7,2229.55,2229.55,8167,22642.58,3625000,-39250,31-JUL-2012,
FUTSTK,INFY,27-Sep-2012,0,XX,2227.45,2250.3,2209.1,2241.9,2241.9,188,524.66,67375,-2500,31-JUL-2012,
FUTSTK,INFY,25-Oct-2012,0,XX,2211,2245,2211,2245,2245,6,16.67,5375,375,31-JUL-2012,
FUTSTK,IOB,30-Aug-2012,0,XX,72.85,73,71.1,72.9,72.9,403,1163.13,4660000,-188000,31-JUL-2012,
FUTSTK,IOB,27-Sep-2012,0,XX,0,0,0,73,73.6,0,0,16000,0,31-JUL-2012,
FUTSTK,IOB,25-Oct-2012,0,XX,0,0,0,75.5,74.1,0,0,0,0,31-JUL-2012,
FUTSTK,IOC,30-Aug-2012,0,XX,267.4,273.65,262.5,271.25,271.25,663,1767.36,1411000,-33000,31-JUL-2012,
FUTSTK,IOC,27-Sep-2012,0,XX,263,265,261,271.3,271.3,13,34.42,93000,2000,31-JUL-2012,
FUTSTK,IOC,25-Oct-2012,0,XX,0,0,0,267.25,275.85,0,0,0,0,31-JUL-2012,
FUTSTK,IRB,30-Aug-2012,0,XX,126.95,127.5,120.5,126.5,126.5,2710,6746.96,5630000,-6000,31-JUL-2012,
FUTSTK,IRB,27-Sep-2012,0,XX,125.7,127.9,122,127.9,128.7,6,14.94,32000,0,31-JUL-2012,
FUTSTK,IRB,25-Oct-2012,0,XX,0,0,0,119.45,129.6,0,0,0,0,31-JUL-2012,
FUTSTK,ITC,30-Aug-2012,0,XX,260.1,262.2,257.5,258.75,258.75,5296,13779.12,17137000,-802000,31-JUL-2012,
FUTSTK,ITC,27-Sep-2012,0,XX,262,263.5,259.35,260.2,260.2,98,256.6,404000,12000,31-JUL-2012,
FUTSTK,ITC,25-Oct-2012,0,XX,265,265,265,265,263.85,1,2.65,1000,1000,31-JUL-2012,
FUTSTK,IVRCLINFRA,30-Aug-2012,0,XX,45.3,45.3,42.75,44.25,44.25,1865,3280.42,19408000,-116000,31-JUL-2012,
FUTSTK,IVRCLINFRA,27-Sep-2012,0,XX,45.1,45.45,44,44.35,44.7,7,12.51,76000,8000,31-JUL-2012,
FUTSTK,IVRCLINFRA,25-Oct-2012,0,XX,0,0,0,44,45.05,0,0,4000,0,31-JUL-2012,
FUTSTK,JETAIRWAYS,30-Aug-2012,0,XX,352.3,364.35,343.2,356.55,356.55,3076,10884.32,1632000,48000,31-JUL-2012,
FUTSTK,JETAIRWAYS,27-Sep-2012,0,XX,345.85,360.55,344.75,353.95,353.95,17,60.21,16000,6000,31-JUL-2012,
FUTSTK,JINDALSAW,30-Aug-2012,0,XX,125.85,125.85,120,121.3,121.3,227,552.01,2010000,148000,31-JUL-2012,
FUTSTK,JINDALSAW,27-Sep-2012,0,XX,0,0,0,127.05,121.65,0,0,2000,0,31-JUL-2012,
FUTSTK,JINDALSTEL,30-Aug-2012,0,XX,407,410.6,395.15,401.6,401.6,3550,7115.88,5548000,184500,31-JUL-2012,
FUTSTK,JINDALSTEL,27-Sep-2012,0,XX,409.85,409.85,397.5,402.8,402.8,55,110.32,105000,11000,31-JUL-2012,
FUTSTK,JINDALSTEL,25-Oct-2012,0,XX,0,0,0,401.9,407.45,0,0,0,0,31-JUL-2012,
FUTSTK,JISLJALEQS,30-Aug-2012,0,XX,81.1,82.25,78.75,81.75,81.75,436,704.66,8702000,-90000,31-JUL-2012,
FUTSTK,JISLJALEQS,27-Sep-2012,0,XX,0,0,0,77.45,82.3,0,0,8000,0,31-JUL-2012,
FUTSTK,JISLJALEQS,25-Oct-2012,0,XX,0,0,0,81.4,82.9,0,0,0,0,31-JUL-2012,
FUTSTK,JPASSOCIAT,30-Aug-2012,0,XX,74,75,72.3,73.85,73.85,6890,20322.27,27840000,-496000,31-JUL-2012,
FUTSTK,JPASSOCIAT,27-Sep-2012,0,XX,74.8,74.8,72.75,74.1,74.1,96,283.37,644000,72000,31-JUL-2012,
FUTSTK,JPASSOCIAT,25-Oct-2012,0,XX,0,0,0,73.35,75.05,0,0,0,0,31-JUL-2012,
FUTSTK,JPPOWER,30-Aug-2012,0,XX,32.2,32.2,31.7,32,32,68,173.71,13272000,-80000,31-JUL-2012,
FUTSTK,JPPOWER,27-Sep-2012,0,XX,30.1,32.95,30.1,31.7,32.25,3,7.58,24000,8000,31-JUL-2012,
FUTSTK,JPPOWER,25-Oct-2012,0,XX,0,0,0,31.95,32.45,0,0,0,0,31-JUL-2012,
FUTSTK,JSWENERGY,30-Aug-2012,0,XX,51.15,51.15,49.65,50.2,50.2,344,690.09,23048000,440000,31-JUL-2012,
FUTSTK,JSWENERGY,27-Sep-2012,0,XX,0,0,0,52.7,50.55,0,0,0,0,31-JUL-2012,
FUTSTK,JSWENERGY,25-Oct-2012,0,XX,0,0,0,50.05,50.9,0,0,0,0,31-JUL-2012,
FUTSTK,JSWISPAT,30-Aug-2012,0,XX,10.35,10.65,10.3,10.35,10.35,206,323.16,24450000,900000,31-JUL-2012,
FUTSTK,JSWISPAT,27-Sep-2012,0,XX,10.5,10.75,10.2,10.7,10.45,9,14.22,225000,75000,31-JUL-2012,
FUTSTK,JSWSTEEL,30-Aug-2012,0,XX,674.9,675.95,656,669.8,669.8,6229,20746.06,7627500,93000,31-JUL-2012,
FUTSTK,JSWSTEEL,27-Sep-2012,0,XX,680,680,662.05,674.8,674.8,137,458.91,182000,30500,31-JUL-2012,
FUTSTK,JSWSTEEL,25-Oct-2012,0,XX,0,0,0,658.7,682.8,0,0,0,0,31-JUL-2012,
FUTSTK,JUBLFOOD,30-Aug-2012,0,XX,1142.25,1143,1122.25,1132.3,1132.3,1942,5508.97,1114250,41750,31-JUL-2012,
FUTSTK,JUBLFOOD,27-Sep-2012,0,XX,1134,1140,1132.2,1135.45,1141.4,6,17.01,4250,250,31-JUL-2012,
FUTSTK,JUBLFOOD,25-Oct-2012,0,XX,0,0,0,1167.85,1149.55,0,0,0,0,31-JUL-2012,
FUTSTK,KOTAKBANK,30-Aug-2012,0,XX,542.15,544,527.5,538.75,538.75,3908,10482.74,4735500,-14000,31-JUL-2012,
FUTSTK,KOTAKBANK,27-Sep-2012,0,XX,542.25,544.8,529.95,541.65,541.65,74,199.09,25500,4000,31-JUL-2012,
FUTSTK,KOTAKBANK,25-Oct-2012,0,XX,0,0,0,554,547.55,0,0,0,0,31-JUL-2012,
FUTSTK,KTKBANK,30-Aug-2012,0,XX,93.9,93.9,91.2,92.8,92.8,566,2092.03,6672000,224000,31-JUL-2012,
FUTSTK,KTKBANK,27-Sep-2012,0,XX,92.45,93.55,92,93.55,97.05,9,33.33,292000,12000,31-JUL-2012,
FUTSTK,KTKBANK,25-Oct-2012,0,XX,0,0,0,95.65,97.7,0,0,0,0,31-JUL-2012,
FUTSTK,LICHSGFIN,30-Aug-2012,0,XX,256.65,262.85,253.1,262.1,262.1,2239,5791.19,4489000,-135000,31-JUL-2012,
FUTSTK,LICHSGFIN,27-Sep-2012,0,XX,256.55,262.65,255.25,262.65,262.65,18,46.66,34000,5000,31-JUL-2012,
FUTSTK,LICHSGFIN,25-Oct-2012,0,XX,0,0,0,250.7,267.85,0,0,0,0,31-JUL-2012,
FUTSTK,LITL,30-Aug-2012,0,XX,12.95,12.95,12.35,12.75,12.75,3379,4696.87,52943000,-1947000,31-JUL-2012,
FUTSTK,LITL,27-Sep-2012,0,XX,12.85,13,12.65,12.9,12.9,85,118.55,1353000,308000,31-JUL-2012,
FUTSTK,LT,30-Aug-2012,0,XX,1363.6,1372,1332.25,1361.5,1361.5,11825,39997.83,3447250,-15750,31-JUL-2012,
FUTSTK,LT,27-Sep-2012,0,XX,1366.65,1380,1341.1,1369.15,1369.15,285,970.08,86250,12250,31-JUL-2012,
FUTSTK,LT,25-Oct-2012,0,XX,1366.3,1368.85,1349,1349,1399.55,5,17.04,1500,500,31-JUL-2012,
FUTSTK,LUPIN,30-Aug-2012,0,XX,593.55,607.25,591.85,603.35,603.35,1377,4132.81,749000,6500,31-JUL-2012,
FUTSTK,LUPIN,27-Sep-2012,0,XX,0,0,0,593,609.8,0,0,500,0,31-JUL-2012,
FUTSTK,LUPIN,25-Oct-2012,0,XX,0,0,0,578.7,614.15,0,0,0,0,31-JUL-2012,
FUTSTK,M&M,30-Aug-2012,0,XX,707,714.85,695.15,705.35,705.35,3956,13923.48,3553500,-297000,31-JUL-2012,
FUTSTK,M&M,27-Sep-2012,0,XX,713.25,718.65,700.65,709.55,709.55,62,219.55,33500,10500,31-JUL-2012,
FUTSTK,M&M,25-Oct-2012,0,XX,720,720,710,710,716.3,2,7.15,0,0,31-JUL-2012,
FUTSTK,MARUTI,30-Aug-2012,0,XX,1110.7,1131.75,1105.1,1128.2,1128.2,4538,12697.87,2201500,-28500,31-JUL-2012,
FUTSTK,MARUTI,27-Sep-2012,0,XX,1112.65,1134.85,1109.55,1130.05,1130.05,110,308.66,44500,-6250,31-JUL-2012,
FUTSTK,MARUTI,25-Oct-2012,0,XX,1124.45,1137.2,1123.45,1135.45,1135.45,76,214.17,17750,17750,31-JUL-2012,
FUTSTK,MAX,30-Aug-2012,0,XX,180.9,180.9,176.7,177.35,177.35,14,49.92,708000,24000,31-JUL-2012,
FUTSTK,MAX,27-Sep-2012,0,XX,0,0,0,193.95,178.45,0,0,0,0,31-JUL-2012,
FUTSTK,MCDOWELL-N,30-Aug-2012,0,XX,784.2,824.2,781.45,812.75,812.75,12145,48645.38,6121500,-156500,31-JUL-2012,
FUTSTK,MCDOWELL-N,27-Sep-2012,0,XX,792.8,827.5,786.95,818,818,143,577.93,54000,18000,31-JUL-2012,
FUTSTK,MCDOWELL-N,25-Oct-2012,0,XX,0,0,0,762.8,827.05,0,0,0,0,31-JUL-2012,
FUTSTK,MCLEODRUSS,30-Aug-2012,0,XX,328,331.75,322.1,324.1,324.1,706,2299.79,4302000,42000,31-JUL-2012,
FUTSTK,MCLEODRUSS,27-Sep-2012,0,XX,328.25,328.25,328.25,328.25,325.9,1,3.28,6000,1000,31-JUL-2012,
FUTSTK,MCLEODRUSS,25-Oct-2012,0,XX,0,0,0,343.5,328.25,0,0,0,0,31-JUL-2012,
FUTSTK,MPHASIS,30-Aug-2012,0,XX,393,401.9,380.7,399.7,399.7,158,313.32,258500,-4500,31-JUL-2012,
FUTSTK,MPHASIS,27-Sep-2012,0,XX,0,0,0,373.65,403.6,0,0,0,0,31-JUL-2012,
FUTSTK,MPHASIS,25-Oct-2012,0,XX,0,0,0,399.45,406.45,0,0,0,0,31-JUL-2012,
FUTSTK,MRF,30-Aug-2012,0,XX,9850,9850,9650,9667.65,9667.65,129,1567.35,63500,3000,31-JUL-2012,
FUTSTK,MRF,27-Sep-2012,0,XX,0,0,0,9820,9734.15,0,0,250,0,31-JUL-2012,
FUTSTK,MRF,25-Oct-2012,0,XX,0,0,0,10153.75,9803.4,0,0,0,0,31-JUL-2012,
FUTSTK,MRPL,30-Aug-2012,0,XX,57.4,59.7,56.65,58.9,58.9,196,457.25,1900000,-112000,31-JUL-2012,
FUTSTK,MRPL,27-Sep-2012,0,XX,0,0,0,56.4,59.35,0,0,16000,0,31-JUL-2012,
FUTSTK,MTNL,30-Aug-2012,0,XX,30.45,31.05,29.7,30.65,30.65,914,2218.68,22608000,672000,31-JUL-2012,
FUTSTK,MTNL,27-Sep-2012,0,XX,30.45,30.45,30.45,30.45,30.85,1,2.43,24000,0,31-JUL-2012,
FUTSTK,NAGAROIL,30-Aug-2012,0,XX,6.2,6.25,6,6.25,6.25,10,18.34,2880000,0,31-JUL-2012,
FUTSTK,NCC,30-Aug-2012,0,XX,38,39,37.1,37.8,37.8,351,531.6,6576000,92000,31-JUL-2012,
FUTSTK,NCC,27-Sep-2012,0,XX,0,0,0,35.9,38.05,0,0,28000,0,31-JUL-2012,
FUTSTK,NCC,25-Oct-2012,0,XX,0,0,0,37.1,38.35,0,0,0,0,31-JUL-2012,
FUTSTK,NHPC,30-Aug-2012,0,XX,18.25,18.35,18.05,18.3,18.3,253,460.72,34490000,-910000,31-JUL-2012,
FUTSTK,NHPC,27-Sep-2012,0,XX,17.95,17.95,17.65,17.9,17.9,170,302.55,5960000,530000,31-JUL-2012,
FUTSTK,NHPC,25-Oct-2012,0,XX,0,0,0,18.25,18.65,0,0,0,0,31-JUL-2012,
FUTSTK,NMDC,30-Aug-2012,0,XX,189,189.25,187.05,189.15,189.15,13,48.96,644000,10000,31-JUL-2012,
FUTSTK,NMDC,27-Sep-2012,0,XX,0,0,0,190,190.1,0,0,14000,0,31-JUL-2012,
